Var1,Freq
“애간장,3
“애국,3
“애아빠가,3
“애초에,3
“애초에는,3
“애초엔,3
“야당이,3
“야생화된,3
“야합이,3
“약물”(삼성,3
“약속은,3
“약속을,3
“약현”(현산,3
“양,3
“양가적,3
“양당이,3
“양도세를,3
“양도소득세,3
“양동,3
“양동지역,3
“양복점,3
“양봉은,3
“양성평등,3
“양성평등거리나,3
“양승태,3
“양재,3
“어,3
“어디로,3
“어디로도,3
“어디부터,3
“어디선가,3
“어디야?,3
“어디에요?,3
“어떻하든,3
“어려서부터,3
“어렵고,3
“어르신,3
“어르신들한테,3
“어른들은,3
“어린이를,3
“어린이집,3
“어릴,3
“어울려,3
“어쩌죠?,3
“억울하다”고,3
“억울하지,3
“억울한,3
“억울해서,3
“언니,3
“언론은,3
“언제적,3
“얻을,3
“얼굴이,3
“얼마나,3
“엄마,3
“엄마가,3
“없다.,3
“없어요,3
“에디가,3
“에세이나,3
“에스알이,3
“에스에이치공사가,3
“에스케이에너지와,3
“에이,3
“에이즈와,3
“에코델타시티는,3
“엘리엇,3
“엘에이(LA)에서,3
“엘에이치,3
“엘에이치가,3
“여건이,3
“여기(머리)가,3
“여기(할랄식당),3
“여기네,3
“여기도,3
“여닫이문과,3
“여당,3
“여당은,3
“여러분들이,3
“여론이,3
“여론조사는,3
“여론조사를,3
“여론조사야,3
“여명학교,3
“여백,3
“여보,3
“여성,3
“여성들이라고,3
“여성친화라는,3
“여염집에,3
“여왕님”(박영순·55살)도,3
“여유로운,3
“여의도는,3
“여자야,3
“여행,3
“역사,3
“역사건축물은,3
“역사는,3
“역사를,3
“역사문화,3
“역할을,3
“엮였구나,3
“연구원,3
“연기하면,3
“연대보증,3
“연립,3
“연말이라,3
“연세대,3
“연애해도,3
“연예인한테,3
“연탄이요,3
“열,3
“열다섯살,3
“열대야로,3
“열여덟,3
“열여섯,3
“영감을,3
“영구·국민임대주택,3
“영국,3
“영동대로,3
“영등포,3
“영등포에서,3
“영양댐에서,3
“영양댐은,3
“영업시설,3
“영원히,3
“영정화,3
“영종,3
“영철이,3
“영철이허고,3
“영화,3
“영화가,3
“영화는,3
“영화를,3
“영화보다,3
“영화에서,3
“옆에,3
“예,3
“예”라고,3
“예고,3
“예기치,3
“예를,3
“예뻐진”,3
“예쁜,3
“예상보다,3
“예상을,3
“예수가,3
“예술가들,3
“예술이,3
“예술촌,3
“예컨대,3
“옐로우트레인을,3
“옛길과,3
“옛날,3
“오늘은,3
“오대천댐에,3
“오대천에,3
“오동나무는,3
“오래,3
“오래전부터,3
“오매오매,3
“오순도순,3
“오야붕은,3
“오월,3
“오이겐,3
“오전부터,3
“오전에는,3
“오죽하면,3
“오지랖,3
“오토만,3
“오토바이를,3
“오페라와,3
“오페라하우스,3
“오후,3
“옥류동,3
“옥상에,3
“옥인동,3
“옥인동에,3
“옥인동은,3
“온갖,3
“온몸을,3
“올림픽,3
“올해까지,3
“와,3
“와보니,3
“완월동에는,3
“완전,3
“완전자본잠식,3
“완전히,3
“왕년엔,3
“왜..,3
“외교나,3
“외교문제,3
“외국에서,3
“외국인,3
“외국인노동자든,3
“외국인노동자를,3
“외국인노동자와,3
“외국인은,3
“외부,3
“외부세력”이자,3
“외부에서,3
“외제차,3
“요,3
“요리,3
“요식업이,3
“요즘은,3
“요코하마가,3
“요트경기장,3
“욕망은,3
“용기를,3
“용당동,3
“용산사건,3
“용산으로,3
“용산을,3
“용산지역,3
“용산참사가,3
“용산참사진상규명위원회와,3
“용서를,3
“용역,3
“용역업체가,3
“용적률,3
“용준이”,3
“우두머리가,3
“우두머리부터,3
“우려하는,3
“우려했던,3
“우리(OS들)가,3
“우리나라가,3
“우리나라에,3
“우리나라에서,3
“우리들,3
“우리들이,3
“우리로서는,3
“우리만,3
“우린,3
“우물이,3
“우사단에서,3
“우사단은,3
“우선은,3
“우선적으로,3
“우연히,3
“우와,3
“우와~미국은,3
“우울하게,3
“우정사업본부,3
“운동가는,3
“운동본부가,3
“울산시장,3
“울산에서도,3
“워터파크,3
“원,3
“원고가,3
“원고는,3
“원미·소사지구는,3
“원샷”으로,3
“원외,3
“원전을,3
“원점으로,3
“원주민,3
“원형보존,3
“월드컵,3
“월세가,3
“웬만한,3
“위계질서를,3
“위기탈출,3
“위법,3
“위에서,3
“위험하고,3
“위협을,3
“유고집”이며,3
“유기견이,3
“유난히,3
“유독,3
“유럽,3
“유럽에선,3
“유럽은,3
“유례없이,3
“유리창,3
“유명무실한,3
“유방암,3
“유성장터는,3
“유성창터,3
“유수지는,3
“유언비어다,3
“유엔,3
“유엔군놈들한테,3
“유전무죄,3
“유족들과,3
“유족위로금과,3
“육안검사로도,3
“윤,3
“윤씨가,3
“윤씨를,3
“윤중천과는,3
“윤중천씨와,3
“윤중천은,3
“윤진숙,3
“은수미입니다,3
“은유적이고,3
“은평구,3
“은평구청,3
“을지로가,3
“을지로는,3
“을지로를,3
“을지면옥은,3
“음식관광,3
“음악은,3
“응답하라,3
“응모작들엔,3
“응모한,3
“응암,3
“의겸가경”이라며,3
“의미,3
“의원들이,3
“의자를,3
“이건,3
“이걸,3
“이것도,3
“이것이,3
“이것저것,3
“이곳선,3
“이곳이,3
“이금열씨는,3
“이금열에,3
“이금열이,3
“이길,3
“이념,3
“이놈들이,3
“이달부터,3
“이담에,3
“이대우는,3
“이들을,3
“이력·특징:,3
“이론,3
“이론적으로,3
“이름,3
“이름은,3
“이립에,3
“이명박과,3
“이번에는,3
“이번엔,3
“이사,3
“이사를,3
“이사비,3
“이사회가,3
“이상하게,3
“이석채,3
“이스탄불,3
“이씨,3
“이앤씨와,3
“이와,3
“이와소건설,3
“이왕,3
“이용자들이,3
“이웃,3
“이웃들이,3
“이웃을,3
“이웃이,3
“이자,3
“이재용이,3
“이전까지,3
“이전이라면,3
“이종호,3
“이종호가,3
“이종호는,3
“이주민이니까,3
“이쪽(성매매),3
“이쪽과,3
“이촌(二寸)하우스,3
“이촌역,3
“이탈자,3
“이합집산,3
“이해가,3
“이화동은,3
“이화여대,3
“이후,3
“인,3
“인간,3
“인간은,3
“인간이,3
“인건비,3
“인권,3
“인권정책,3
“인근,3
“인기,3
“인도집행,3
“인동장터,3
“인디,3
“인물들이,3
“인물은,3
“인부,3
“인사,3
“인사동은,3
“인사를,3
“인생을,3
“인생이라는,3
“인왕산,3
“인증,3
“인천과,3
“인천시는,3
“인천은,3
“인천지역은,3
“인터넷,3
“인터넷상,3
“인터뷰하기,3
“인터뷰할,3
“인허가권이자,3
“일,3
“일감,3
“일개,3
“일과,3
“일등공신은,3
“일반,3
“일반인에게,3
“일베는,3
“일본군‘위안부’제도가,3
“일본기업,3
“일본에서,3
“일본에선,3
“일본인이면,3
“일부러,3
“일상,3
“일상적이고,3
“일선,3
“일시적,3
“일요신문에서,3
“일제강점기,3
“일제시대,3
“일종,3
“일주일만”이라고,3
“잃을,3
“임,3
“임기를,3
“임대료는,3
“임대아파트나,3
“임대인이,3
“임대인이랑,3
“임대주택에,3
“임명직은,3
“임산모,3
“임시,3
“임시정부는,3
“임정이,3
“임종을,3
“임차상인들,3
“입건된,3
“입법,3
“입을,3
“입장료,3
“입주,3
“입체도로,3
“잊지,3
“자,3
“자갈치시장,3
“자갈치시장은,3
“자극적인,3
“자금난을,3
“자기는,3
“자네는,3
“자녀,3
“자다가,3
“자립보다는,3
“자본론,3
“자본주,3
“자신이,3
“자연,3
“자연은,3
“자영업자는,3
“자영업자들이,3
“자유당,3
“자유로운,3
“자유민주주,3
“자유한국당이,3
“자치구와,3
“자칫,3
“작가는,3
“작년에,3
“작은,3
“작품이,3
“잔류,3
“잔적을,3
“잘되면,3
“잘못,3
“잘하고,3
“잠든,3
“잠시만요,3
“잠실,3
“잡아가믄,3
“장거리를,3
“장관,3
“장관직,3
“장기적으론,3
“장롱이라도,3
“장미마을은,3
“장사가,3
“장사는,3
“장씨가,3
“장터,3
“재개발·재건축·시장현대화,3
“재개발·재건축과,3
“재개발·재건축에,3
“재개발과정에서,3
“재개발구역인,3
“재개발이란,3
“재개발촌에서,3
“재개발하더라도,3
“재건축(에,3
“재건축부담금,3
“재건축부담금과,3
“재건축부담금은,3
“재건축사업,3
“재건축사업에,3
“재난과,3
“재단,3
“재미”를,3
“재미있죠...,3
“재발방지책이,3
“재벌,3
“재산권,3
“재산권은,3
“재산이,3
“재생대학이나,3
“재생사업,3
“재원생들,3
“재입찰,3
“재작년,3
“재정,3
“재판장,3
“쟤,3
“쟤네들은,3
“저..,3
“저걸,3
“저것을,3
“저것이다,3
“저공비행을,3
“저금리와,3
“저기,3
“저까지,3
“저녁,3
“저녁을,3
“저성장,3
“저성장기에,3
“저소득층,3
“저에게,3
“저층,3
“저희도,3
“적극,3
“적극적,3
“적당히,3
“적정,3
“전·월세,3
“전광훈,3
“전국,3
“전국에,3
“전국에서,3
“전국적으로,3
“전남도청,3
“전례가,3
“전면철거,3
“전무후무한,3
“전문,3
“전문가들이,3
“전문시위꾼”으로,3
“전세가가,3
“전세계적으로,3
“전세금,3
“전세난에다,3
“전세난을,3
“전시가,3
“전시와,3
“전업,3
“전임,3
“전입,3
“전자투표를,3
“전주시장을,3
“전직,3
“전체를,3
“전체와,3
“전통적으로,3
“전투화에,3
“전합에서,3
“전혀요,3
“절차에,3
“절충안에,3
“젊은이들이,3
“점수,3
“점진적으로,3
“점포,3
“점포주들은,3
“정관계,3
“정당한,3
“정몽준,3
“정문,3
“정보와,3
“정부에,3
“정부에서도,3
“정부와,3
“정비구역,3
“정비구역이,3
“정비사업에,3
“정상적인,3
“정식이는,3
“정신과,3
“정신질환,3
“정음사,3
“정의구현사제단은,3
“정의당과,3
“정의당답다”며,3
“정의여고,3
“정작,3
“정책,3
“정책대학원,3
“정책실장,3
“정책을,3
“정치도,3
“정치와,3
“정치인,3
“정치인과,3
“정치인들도,3
“정치인은,3
“제2롯데월드는,3
“제3세대,3
“제값,3
“제대로,3
“제발,3
“제보자,3
“제삼자가,3
“제이콥스는,3
“제작진,3
“제주,3
“제한된,3
“젠트리피케이션,3
“젠트리피케이션은,3
“젠트리피케이션이,3
“조기,3
“조기를,3
“조기에,3
“조례,3
“조례는,3
“조례에,3
“조망을,3
“조사,3
“조사자는,3
“조사팀이,3
“조선,3
“조선광업,3
“조선시대가,3
“조심스럽게,3
“조심스럽긴,3
“조용하고,3
“조정래씨가,3
“조정으로,3
“조지,3
“조직도는,3
“조합원들도,3
“조합원들은,3
“조합장,3
“존재는,3
“좀,3
“종로,3
“종로구민들,3
“종로에,3
“종부세,3
“종부세보다,3
“종양,3
“종합소득세율이,3
“좋아서,3
“좋았어요”라고,3
“좌파,3
“좌파세력,3
“주거공동체,3
“주거권,3
“주거권은,3
“주거급여,3
“주거는,3
“주거문제가,3
“주거비도,3
“주거안정보다는,3
“주거지,3
“주거지와,3
“주거취약계층,3
“주거환경,3
“주권자가,3
“주로,3
“주말에,3
“주말이면,3
“주민들에게,3
“주민들이나,3
“주민등록과,3
“주민소통을,3
“주소를,3
“주요,3
“주위,3
“주인공,3
“주인을,3
“주인이,3
“주저하면,3
“주제,3
“주중엔,3
“주체적이면서도,3
“주택가격,3
“주택거래,3
“주택담보대출,3
“주택산업연구원에,3
“주택은,3
“주택을,3
“주택재개발,3
“죽어가던,3
“죽었던,3
“준,3
“줄잡아,3
“중개업소에,3
“중구청,3
“중구청에서,3
“중국에선,3
“중국위안부문제연구센터는,3
“중단된,3
“중대형에,3
“중도금,3
“중랑구만큼은,3
“중랑구청,3
“중림동처럼,3
“중성화되지,3
“중소상인에게,3
“중소형,3
“중압감이,3
“중앙시장,3
“중앙정부,3
“중앙정부가,3
“중앙정부에다,3
“중앙정부와,3
“중재의향서는,3
“중학교,3
“쥐구멍에,3
“쥐떼가,3
“쥐를,3
“쥐에,3
“증거인멸,3
“증세,3
“증언하시겠습니까?,3
“지구,3
“지금부터,3
“지금으로선,3
“지난번에,3
“지난주,3
“지난한,3
“지난해까지,3
“지난해까지는,3
“지난해에도,3
“지난해와,3
“지방,3
“지방으로,3
“지방은,3
“지방자치단체가,3
“지방자치단체들이,3
“지방정부에서,3
“지붕,3
“지속가능발전,3
“지속적인,3
“지식,3
“지역경제가,3
“지역관리기업,3
“지역관리기업은,3
“지역관리기업을,3
“지역별,3
“지역사회를,3
“지역사회복지론,3
“지역적,3
“지역주,3
“지역투표나,3
“지우고,3
“지원을,3
“지은이가,3
“지은이는,3
“지인,3
“지자체·민간,3
“지자체에서,3
“지자체장,3
“지진,3
“지침,3
“지표상으로,3
“지하,3
“지하철,3
“지하철·버스,3
“지하철로,3
“지하통로가,3
“지형에,3
“직원들은,3
“직장,3
“직장을,3
“직접행동에,3
“진,3
“진보정치가,3
“진상규명위가,3
“진상이,3
“진상조사단이,3
“진숙,3
“진영,3
“진정성이,3
“진정한,3
“진짜요,3
“질병과,3
“질적,3
“짐승은,3
“집”이라고,3
“집값에,3
“집권,3
“집권당,3
“집권여당,3
“집권초기다보니,3
“집단적,3
“집마다,3
“집인데요.,3
“집행관,3
“집행관들,3
“집행사무원으로,3
“집회와,3
“징역형을,3
“짝,3
“짱아,3
“짱아”를,3
“쪽방,3
“쪽방거주자들은,3
“쪽방생활,3
“쪽방촌,3
“쫄았다”는,3
“쫓겨나본,3
“찌그러질,3
“차고,3
“차기,3
“차나,3
“차량,3
“차명재산은,3
“차별,3
“착공한,3
“참말로,3
“참모들이,3
“참사가,3
“참사를,3
“참으로,3
“창동·상계,3
“창신동에서,3
“창원,3
“창원문화복합타운,3
“창조경제가,3
“채광이나,3
“채권자는,3
“책을,3
“책임을,3
“책임진다는,3
“처벌을,3
“처음에는,3
“천경자씨,3
“천천히,3
“철거,3
“철거민과,3
“철거업체,3
“철거에서,3
“철거용역이,3
“철공소들과,3
“철도발전전략을,3
“철저,3
“철탑”,3
“첫,3
“청계천변,3
“청계천을지로보존연대(보존연대),3
“청계천이나,3
“청계피복노조,3
“청년과,3
“청년들은,3
“청년들을,3
“청년들이,3
“청라국제도시,3
“청사가,3
“청소년들이,3
“청소와,3
“청약,3
“청약가점제,3
“청와대는,3
“청와대에,3
“청와대와,3
“청진동,3
“청춘은,3
“체계적이고,3
“초고강도,3
“초과다,3
“초과이익환수제를,3
“초기부터,3
“초기에,3
“초기에는,3
“초기엔,3
